product_category,total_orders,detractors,pct_detractors,avg_year
"['AUS Kids - Outdoor Play,AUS Furniture - Dining - Dining Chairs,AUS Furniture - Dining - Dining Tables']",1,0,0.0,2020.0
"['AUS Manchester - Mattress Toppers' 'Pads'
 'Underlays,AUS Manchester - Pillowcases,AUS Manchester - Pillowcases,AUS Furniture - Furniture Covers']",1,0,0.0,2020.0
"['AUS Bathroomware - Bathroom Fixtures,AUS Furniture - Bedroom - Beds']",1,0,0.0,2020.0
"['AUS Rugs - Rugs,AUS Home Décor - Photo & Picture Frames,AUS Home Décor - Candles & Diffusers,AUS Dinnerware - Serving Pieces']",1,0,0.0,2020.0
"['AUS Rugs - Rugs,AUS Manchester - Home - Dining & Table Linens']",3,0,0.0,2020.0
"['AUS Lighting - Indoor - Lamps,AUS Home Décor - Mirrors,AUS Home Décor - Artificial Plants & Flowers']",1,0,0.0,2020.0
"['AUS Home Décor - Vases,AUS Outdoor - All Planters,AUS Manchester - Quilt Covers,AUS Furniture - Bedroom - Beds']",1,0,0.0,2020.0
"['AUS Rugs - Rugs,AUS Furniture - Occasional - Coffee Tables,AUS Manchester - Home - Cushions']",1,0,0.0,2020.0
"['AUS Furniture - Bedroom - Bed Mattresses,AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Bed Mattresses']",4,0,0.0,2019.0
"['AUS Furniture - Furniture Covers,AUS Furniture - Furniture Covers,AUS Furniture - Furniture Covers,AUS Furniture - Furniture Covers']",2,1,50.0,2019.0
"['AUS Office - Office Chairs,AUS Outdoor - Hammocks & Hammock Acc']",3,1,33.33,2019.0
"['AUS Gifting - Skin & Body Care,AUS Gift & Novelty - Gift Ideas']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Chest of Drawers,AUS Furniture - Occasional - Display Cabinets']",1,0,0.0,2019.0
"['AUS Kids - Furniture - Tables & Chairs,AUS Kids - Furniture - Tables & Chairs,AUS Furniture - Dining - Dining Chairs']",1,0,0.0,2019.0
"['AUS Furniture - Armchairs,AUS Lighting - Indoor - Lamps,AUS Furniture - Bedroom - Bedheads,AUS Furniture - Bedroom - Bedside Tables']",1,1,100.0,2020.0
"['AUS Furniture - Bedroom - Bedside Tables,AUS Manchester - Pillows,AUS Manchester - Mattress Protectors & Accessories,AUS Manchester - Mattress Protectors & Accessories']",1,0,0.0,2019.0
"['AUS Manchester - Mattress Protectors & Accessories,AUS Manchester - Blankets & Throws,AUS Manchester - Blankets & Throws']",1,0,0.0,2020.0
"['AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Furniture - Bedroom - Bedheads']",1,0,0.0,2018.0
"['AUS Furniture - Dining - Dining Chairs,AUS Manchester - Bed Sheets,AUS Manchester - Quilt Covers']",1,0,0.0,2018.0
"['AUS Rugs - Rugs,AUS Furniture - Bedroom - Bed Mattresses,AUS Furniture - Bedroom - Bed Mattresses']",1,0,0.0,2018.0
"['AUS Manchester - Bed Sheets,AUS Manchester - Blankets & Throws,AUS Manchester - Quilt Covers']",5,1,20.0,2019.0
"['AUS Dinnerware - Drinkware - Glasses,AUS Dinnerware - Drinkware - Glasses,AUS Furniture - Occasional - Display Cabinets']",1,0,0.0,2019.0
"['AUS Furniture - Bar Stools,AUS Furniture - Bar Stools,AUS Furniture - Bar Stools,AUS Furniture - Bar Stools,AUS Furniture - Bedroom - Bedheads']",1,0,0.0,2020.0
"['AUS Furniture - Bedroom - Bedside Tables,AUS Furniture - Bedroom - Bedside Tables,AUS Furniture - Bar Stools,AUS Furniture - Bedroom - Bedside Tables']",2,1,50.0,2019.0
"['AUS Seasonal - Christmas Trees,AUS Rugs - Doormats']",1,0,0.0,2019.0
"['AUS Rugs - Rugs,AUS Manchester - Pillows,AUS Manchester - Quilt Covers']",1,0,0.0,2019.0
"['AUS Furniture - Occasional - Ottomans & Stools,AUS Furniture - Occasional - Coffee Tables']",6,2,33.33,2020.0
"['AUS Pet - [Dog & Cat] Leads & Collars,AUS Gift & Novelty - Gift Ideas']",2,0,0.0,2020.0
"['AUS Lighting - Indoor - Ceiling Fixtures,AUS Lighting - Indoor - Ceiling Fixtures,AUS Lighting - Outdoor Lighting,AUS Lighting - Indoor - Ceiling Fixtures']",1,0,0.0,2019.0
"['AUS Home Décor - Wall Art,AUS Home Décor - Wall Art,AUS Home Décor - Clocks,AUS Home Décor - Artificial Plants & Flowers,AUS Outdoor - All Planters,AUS Rugs - Rugs,AUS Home Décor - Artificial Plants & Flowers,AUS Home Décor - Artificial Plants & Flowers,AUS Lighting - Indoor - Lamps,AUS Lighting - Outdoor Lighting']",1,0,0.0,2019.0
"['AUS Manchester - Bed Sheets,AUS Rugs - Rugs,AUS Manchester - Bath - Bath Towels & Bath Mats']",1,0,0.0,2019.0
"['AUS Home Décor - Photo & Picture Frames,AUS Furniture - Armchairs']",1,0,0.0,2020.0
"['AUS Home Décor - Jewellery Boxes,AUS Bathroomware - Bathroom Accessories,AUS Kitchenware - [Home] Cleaning Solutions']",1,0,0.0,2020.0
"['AUS Manchester - Home - Dining & Table Linens,AUS Lighting - Party Lights,AUS Dinnerware - Teacups & Mugs']",1,0,0.0,2020.0
"['AUS Gift & Novelty - Gift Ideas,AUS Kids - Toys,AUS Kids - Toys,AUS Furniture - Occasional - Ottomans & Stools']",1,1,100.0,2020.0
"['AUS Bathroomware - Showers,AUS Bathroomware - Showers,AUS Home Décor - Wall Accents']",1,1,100.0,2020.0
"['AUS Dinnerware - Drinkware - Glasses,AUS Dinnerware - Plates & Bowls,AUS Dinnerware - Drinkware - Glasses,AUS Kitchenware - [Cooking] Utensils']",1,1,100.0,2020.0
"['AUS Manchester - Quilt Covers,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Pillowcases']",2,0,0.0,2019.0
"['AUS Manchester - Blankets & Throws,AUS Manchester - Bed Sheets,AUS Manchester - Quilt Covers,AUS Home Décor - Wall Art']",1,0,0.0,2019.0
"['AUS Rugs - Rugs,AUS Furniture - Armchairs,AUS Furniture - Bedroom - Bedside Tables,AUS Furniture - Bedroom - Chest of Drawers,AUS Furniture - Dining - Dining Chairs']",1,0,0.0,2020.0
"['AUS Lighting - Party Lights,AUS Holiday - Christmas Trees & Wreaths']",1,0,0.0,2018.0
"['AUS Toys - Toys (ALL TOYS),AUS Toys - Toys (ALL TOYS),AUS Toys - Toys (ALL TOYS),AUS Toys - Toys (ALL TOYS),AUS Toys - Toys (ALL TOYS)']",2,1,50.0,2020.0
"['AUS Manchester - Blankets & Throws,AUS Manchester - Quilt Covers,AUS Furniture - Occasional - Ottomans & Stools,AUS Manchester - Blankets & Throws,AUS Rugs - Rugs']",1,1,100.0,2019.0
"['AUS Lighting - Indoor - Lamps,AUS S&O - Kitchen - Food Storage and Organisation']",1,1,100.0,2019.0
"['AUS Home Décor - Wall Art,AUS Home Décor - Room Dividers']",1,0,0.0,2019.0
"['AUS Pet - [Dog & Cat] Leads & Collars,AUS Outdoor - Pools & Accessories']",1,0,0.0,2019.0
"['AUS Lighting - Outdoor Lighting,AUS Furniture - Bedroom - Bed Mattresses']",1,0,0.0,2019.0
"['AUS Dinnerware - Serving Pieces,AUS Manchester - Quilt Covers']",3,0,0.0,2020.0
"['AUS Rugs - Rugs,AUS Furniture - Bar Stools,AUS Furniture - Furniture Covers']",1,0,0.0,2019.0
"['AUS Dinnerware - Serving Pieces,AUS Furniture - Drinks Trolleys & Serving Carts']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Chest of Drawers,AUS Furniture - Bedroom - Bedheads,AUS Manchester - Home - Cushions']",1,0,0.0,2019.0
"['AUS Home Décor - Clocks,AUS Home Décor - Artificial Plants & Flowers,AUS Lighting - Indoor - Lamps,AUS Home Décor - Clocks,AUS Furniture - Bedroom - Bedside Tables']",1,0,0.0,2019.0
"['AUS Kitchenware - [Cooking] Bakeware,AUS Kitchenware - [Cooking] Bakeware']",4,0,0.0,2019.0
"['AUS Furniture - Outdoor - Benches,AUS S&O - Cupboards,AUS S&O - Cupboards,AUS S&O - Cupboards']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Beds,AUS Furniture - Occasional - Side/End Tables']",5,0,0.0,2020.0
"['AUS Home Décor - Clocks,AUS Manchester - Home - Cushions,AUS Fitness - Gym Equipment']",1,0,0.0,2020.0
"['AUS Furniture - Entertainment - TV Units,AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Beds']",1,0,0.0,2020.0
"['AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Home Décor - Candles & Diffusers']",1,0,0.0,2020.0
"['AUS Furniture - Bedroom - Beds,AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Beds']",1,0,0.0,2020.0
"['AUS Outdoor - All Planters,AUS Furniture - Bedroom - Beds']",2,0,0.0,2020.0
"['AUS Kitchenware - [Table] Coasters & Trivets,AUS Furniture - Occasional - Ottomans & Stools']",1,0,0.0,2020.0
"['AUS Furniture - Bar Stools,AUS Manchester - Pillows,AUS Office - Desks']",1,0,0.0,2020.0
"['AUS Kids - Toys,AUS Manchester - Beach Towels,AUS Dinnerware - Teacups & Mugs,AUS Manchester - Home - Kitchen/Cooking Linens,AUS Dinnerware - Plates & Bowls,AUS Dinnerware - Plates & Bowls,AUS Dinnerware - Plates & Bowls']",1,0,0.0,2020.0
"['AUS S&O - Bookcases & Shelving Units,AUS Home Décor - Photo & Picture Frames']",2,0,0.0,2020.0
"['AUS Lighting - Indoor - Lamps,AUS Dinnerware - Cutlery Sets,AUS Home Décor - Wall Art,AUS Bathroomware - Bathroom Accessories,AUS Office - Desks,AUS Lighting - Indoor - Lamps,AUS Lighting - Indoor - Lamps']",1,0,0.0,2020.0
"['AUS Furniture - Occasional - Coffee Tables,AUS Furniture - Dining - Dining Tables,AUS Furniture - Bar Stools,AUS Lighting - Indoor - Lamps,AUS Furniture - Bedroom - Bedside Tables']",1,0,0.0,2019.0
"['AUS Kids - Toys,AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Kids - Toys']",1,0,0.0,2020.0
"['AUS Manchester - Blankets & Throws,AUS Home Décor - Statues & Ornaments']",1,0,0.0,2019.0
"['AUS Home Décor - Candles & Diffusers,AUS Bathroomware - Bathroom Accessories,AUS Manchester - Quilt Covers']",1,0,0.0,2020.0
"['AUS Furniture - Occasional - Side/End Tables,AUS Furniture - Occasional - Ottomans & Stools,AUS Home Décor - Jewellery Boxes,AUS Furniture - Armchairs']",1,0,0.0,2018.0
"['AUS Office - Filing Cabinets,AUS Furniture - Bedroom - Bedside Tables,AUS Furniture - Bedroom - Chest of Drawers']",1,0,0.0,2018.0
"['AUS Furniture - Occasional - Console Tables,AUS Lighting - Indoor - Ceiling Fixtures']",1,0,0.0,2019.0
"['AUS Manchester - Bed Sheets,AUS Office - Desks']",1,0,0.0,2019.0
"['AUS Rugs - Doormats,AUS Outdoor - Firepits & Patio Heaters']",4,0,0.0,2020.0
"['AUS Home Décor - Wall Shelving,AUS Manchester - Quilts,AUS Furniture - Bedroom - Bedside Tables']",1,0,0.0,2019.0
"['AUS Seasonal - Christmas Lights,AUS Seasonal - Christmas Decorations,AUS Seasonal - Christmas Lights']",1,1,100.0,2019.0
"['AUS Home Décor - Candles & Diffusers,AUS Furniture - Furniture Covers']",1,0,0.0,2019.0
"['AUS Lighting - Outdoor Lighting,AUS Furniture - Occasional - Console Tables']",1,0,0.0,2019.0
"['AUS Furniture - Dining - Dining Chairs,AUS Manchester - Bed Sheets']",1,0,0.0,2019.0
"['AUS Pet - [Cat] Cat Trees & Scratching Posts,AUS Home Décor - Wall Art']",1,0,0.0,2019.0
"['AUS Furniture - Entertainment - TV Units,AUS Furniture - Occasional - Console Tables,AUS Furniture - Entertainment - TV Units,AUS Furniture - Occasional - Coffee Tables']",1,0,0.0,2019.0
"['AUS Home Décor - Artificial Plants & Flowers,AUS Furniture - Armchairs']",2,0,0.0,2019.0
"['AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Bedside Tables,AUS Furniture - Bedroom - Bedside Tables']",1,0,0.0,2020.0
"['AUS Furniture - Wine Racks & Cabinets,AUS Home Décor - Wall Decals'
 'Stickers & Murals']",1,0,0.0,2020.0
"['AUS Dinnerware - Plates & Bowls,AUS Furniture - Wine Racks & Cabinets']",1,0,0.0,2020.0
"['AUS Furniture - Occasional - Coffee Tables,AUS Furniture - Entertainment - TV Units,AUS Furniture - Bedroom - Bedside Tables']",1,0,0.0,2020.0
"['AUS Furniture - Bedroom - Bedside Tables,AUS Bathroomware - Bathroom Accessories,AUS S&O - Kitchen - Food Storage and Organisation']",1,0,0.0,2020.0
"['AUS Office - Desks,AUS Office - Office Chairs,AUS Office - Desks']",1,0,0.0,2020.0
"['AUS Dinnerware - Plates & Bowls,AUS Furniture - Seating - Bean Bags,AUS Dinnerware - Plates & Bowls']",1,0,0.0,2020.0
"['AUS S&O - Boxes & Baskets,AUS Manchester - Quilt Covers,AUS Furniture - Dining Benches,AUS Rugs - Rugs']",1,0,0.0,2020.0
"['AUS Furniture - Dining - Dining Chairs,AUS Rugs - Doormats']",1,0,0.0,2020.0
"['AUS Manchester - Pillows,AUS Kids - S&O - Toy Boxes & Kids Storage Units,AUS Kids - S&O - Toy Boxes & Kids Storage Units,AUS Dinnerware - Plates & Bowls']",1,0,0.0,2020.0
"['AUS Manchester - Mattress Protectors & Accessories,AUS Manchester - Bed Sheets,AUS Rugs - Doormats,AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Manchester - Bedspreads,Coverlets & Comforters,AUS Manchester - Bedspreads,Coverlets & Comforters,AUS Kitchenware - Cutting Boards,AUS Furniture - Dining - Buffets & Sideboards']",1,0,0.0,2020.0
"['AUS Furniture - Product Care & Accessories,AUS Furniture - Product Care & Accessories']",3,1,33.33,2020.0
"['AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Manchester - Quilts,AUS Manchester - Quilts,AUS Furniture - Bedroom - Beds,AUS Manchester - Quilt Covers']",1,0,0.0,2020.0
"['AUS Rugs - Doormats,AUS Furniture - Bedroom - Bedside Tables']",2,0,0.0,2020.0
"['AUS Outdoor - Garden - Statues,AUS Outdoor - Garden - Statues,AUS Outdoor - Garden - Statues']",2,0,0.0,2019.0
"['AUS S&O - Cupboards,AUS S&O - Sheds & Outdoor Storage,AUS Lighting - Lamp Shades']",1,0,0.0,2019.0
"['AUS Furniture - Wine Racks & Cabinets,AUS Furniture - Wine Racks & Cabinets,AUS Furniture - Wine Racks & Cabinets']",1,1,100.0,2019.0
"['AUS Furniture - Bar Stools,AUS Furniture - Dining - Dining Chairs,AUS Furniture - Dining - Dining Chairs,AUS Furniture - Dining - Dining Chairs']",1,0,0.0,2019.0
"['AUS Rugs - Rugs,AUS Furniture - Occasional - Side/End Tables,AUS S&O - Shoe Racks & Cabinets']",1,0,0.0,2019.0
"['AUS Home Décor - Vases,AUS Manchester - Home - Cushions,AUS Home Décor - Decorative Bowls,AUS Rugs - Rugs']",1,0,0.0,2019.0
"['AUS Baby - Baby Feeding,AUS Manchester - Home - Dining & Table Linens,AUS Dinnerware - Drinkware - Glasses,AUS Bar & Wine - Barware & Accessories']",1,0,0.0,2019.0
"['AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Furniture - Outdoor - Benches']",1,0,0.0,2020.0
"['AUS Furniture - Entertainment - TV Units,AUS Kitchenware - Cutting Boards']",1,0,0.0,2020.0
"['AUS Lighting - Indoor - Lamps,AUS Lighting - Indoor - Lamps,AUS Home Décor - Mirrors,AUS Home Décor - Mirrors']",1,0,0.0,2020.0
"['AUS Lighting - Indoor - Lamps,AUS Home Décor - Statues & Ornaments']",2,0,0.0,2020.0
"['AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Manchester - Home - Cushions,AUS Manchester - Quilt Covers']",1,0,0.0,2020.0
"['AUS Home Décor - Candle Holders,AUS Furniture - Entertainment - TV Units']",1,0,0.0,2020.0
"['AUS Rugs - Doormats,AUS Furniture - Occasional - Side/End Tables,AUS Bathroomware - Bathroom Accessories']",1,0,0.0,2020.0
"['AUS Outdoor - Umbrellas & Gazebos,AUS Outdoor - Pools & Accessories,AUS Outdoor - Pools & Accessories']",1,0,0.0,2020.0
"['AUS Lighting - Indoor - Lamps,AUS Manchester - Bedspreads,Coverlets & Comforters']",1,0,0.0,2020.0
"['AUS Dinnerware - Dinnerware Sets,AUS Rugs - Rugs,AUS Furniture - Seating - Sofas & Lounge Sets']",1,1,100.0,2020.0
"['AUS Manchester - Pillowcases,AUS Kids - Tableware - All Kids Tableware']",1,0,0.0,2020.0
"['AUS Outdoor - Firepits & Patio Heaters,AUS Furniture - Bedroom - Bedheads']",1,0,0.0,2020.0
"['AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Manchester - Bedspreads,Coverlets & Comforters']",3,0,0.0,2020.0
"['AUS Manchester - Quilt Covers,AUS Kids - Outdoor Play']",1,0,0.0,2020.0
"['OLD - AUS Other - Other&#65279;,OLD - AUS Other - Other&#65279;,OLD - AUS Other - Other&#65279;']",2,0,0.0,2019.0
"['AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Bed Mattresses,AUS Furniture - Bedroom - Beds']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Bedside Tables,AUS Manchester - Quilt Covers,AUS Lighting - Indoor - Lamps']",1,0,0.0,2019.0
"['AUS Manchester - Bedspreads,Coverlets & Comforters,AUS S&O - Laundry Baskets & Organisation']",1,0,0.0,2019.0
"['AUS Outdoor - Garden - Statues,AUS S&O - Cupboards,AUS S&O - Cupboards']",1,1,100.0,2019.0
"['AUS Home Décor - Wall Art,AUS Furniture - Bedroom - Beds,AUS Furniture - Bedroom - Bedside Tables,AUS Manchester - Bed Sheets,AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Furniture - Bedroom - Bedside Tables,AUS Furniture - Bedroom - Beds']",1,0,0.0,2019.0
"['AUS Seasonal - Christmas Lights,AUS Home Décor - Wall Decals'
 'Stickers & Murals,AUS Lighting - Outdoor Lighting']",1,0,0.0,2019.0
"['AUS Rugs - Rugs,AUS Furniture - Coat Racks'
 'Hall Trees & Umbrella Stands']",2,0,0.0,2019.0
"['AUS Rugs - Rugs,AUS Lighting - Indoor - Ceiling Fixtures,AUS Lighting - Indoor - Down Lights']",1,0,0.0,2019.0
"['AUS Furniture - Bedroom - Bed Mattresses,AUS Rugs - Rugs,AUS Furniture - Bedroom - Beds']",1,0,0.0,2019.0
"['AUS Kitchenware - [Cooking] Cookware Sets,AUS Kitchenware - [Cooking] Utensils,AUS Kitchenware - [Cooking] Utensils']",1,0,0.0,2020.0
"['AUS S&O - Bookcases & Shelving Units,AUS Rugs - Rugs,AUS Office - Desks,AUS Furniture - Bedroom - Bunk Beds']",1,0,0.0,2019.0
"['AUS Manchester - Quilt Covers,AUS Manchester - Quilt Covers,AUS Manchester - Quilts,AUS Manchester - Bed Sheets']",1,0,0.0,2019.0
"['AUS Home Décor - Mirrors,AUS Furniture - Bedroom - Bedside Tables,AUS Furniture - Bedroom - Chest of Drawers']",3,0,0.0,2019.0
"['AUS Home Décor - Candles & Diffusers,AUS Home Décor - Artificial Plants & Flowers,AUS Manchester - Home - Cushions']",1,0,0.0,2020.0
"['AUS Home Décor - Wall Decals'
 'Stickers & Murals,AUS Home Décor - Wall Art']",3,0,0.0,2019.0
"['AUS Bathroomware - Bathroom Fixtures,AUS Lighting - Indoor - Lamps,AUS Outdoor - Cushions,AUS Outdoor - Cushions,AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Furniture - Outdoor - Dining Sets,AUS Furniture - Outdoor - Sun Lounges & Deck Chairs,AUS Furniture - Outdoor - Sun Lounges & Deck Chairs']",1,0,0.0,2020.0
"['AUS Furniture - Occasional - Coffee Tables,AUS Rugs - Rugs,AUS Furniture - Bedroom - Beds']",1,0,0.0,2020.0
"['AUS Manchester - Home - Kitchen/Cooking Linens,AUS Outdoor - Pools & Accessories']",1,0,0.0,2020.0
"['AUS Manchester - Home - Blinds,AUS Lighting - Indoor - Lamps']",2,0,0.0,2020.0
"['AUS Dinnerware - Teacups & Mugs,AUS Furniture - Furniture Covers']",1,0,0.0,2019.0
"['AUS Outdoor - Umbrellas & Gazebos,AUS Furniture - Outdoor - Dining Sets']",4,2,50.0,2020.0
"['AUS Outdoor - All Planters,AUS Furniture - Dining - Dining Chairs,AUS Furniture - Dining - Dining Tables']",1,0,0.0,2018.0
"['AUS Outdoor - Hammocks & Hammock Acc,AUS Furniture - Bedroom - Bedside Tables']",1,0,0.0,2020.0
"['AUS Lighting - Indoor - Lamps,AUS Manchester - Home - Dining & Table Linens']",1,0,0.0,2019.0
"['AUS Home Décor - Artificial Plants & Flowers,AUS Home Décor - Artificial Plants & Flowers,AUS Outdoor - All Planters']",2,0,0.0,2019.0
"['AUS Manchester - Quilt Covers,AUS Furniture - Outdoor - Sun Lounges & Deck Chairs,AUS Lighting - Indoor - Lamps']",1,1,100.0,2019.0
"['AUS Manchester - Home - Cushions,AUS Rugs - Rugs,AUS Furniture - Armchairs,AUS Furniture - Entertainment - TV Units,AUS Furniture - Bedroom - Bedheads']",1,0,0.0,2019.0
"['AUS Lighting - Indoor - Ceiling Fixtures,AUS Home Décor - Vases']",1,0,0.0,2019.0
"['AUS Lighting - Indoor - Lamps,AUS Lighting - Indoor - Lamps,AUS Office - Desks,AUS S&O - Bookcases & Shelving Units,AUS Furniture - Occasional - Coffee Tables,AUS Furniture - Seating - Sofas & Lounge Sets']",1,0,0.0,2019.0
"['AUS Kitchenware - [Cooking] Salt/Pepper Shakers/Mills,AUS Home Décor - Candle Holders,AUS Home Décor - Candle Holders,AUS Home Décor - Vases']",1,1,100.0,2019.0
"['AUS Manchester - Quilt Covers,AUS Furniture - Seating - Bean Bags,AUS Home Décor - Wall Art,AUS Home Décor - Wall Art,AUS Manchester - Quilt Covers,AUS Manchester - Bed Sheets,AUS Manchester - Quilt Covers,AUS Manchester - Bed Sheets']",1,0,0.0,2019.0
"['AUS Manchester - Bed Sheets,AUS Electronics - Electronics & Accessories']",1,0,0.0,2019.0
"['AUS Manchester - Quilt Covers,AUS Manchester - Bed Sheets,AUS Manchester - Bed Sheets,AUS Rugs - Rugs']",1,0,0.0,2020.0
"['AUS Pet - [Dog & Cat] Pet Beds & Blankets,AUS Furniture - Outdoor - Sofas & Lounge Sets,AUS Rugs - Rugs']",1,0,0.0,2020.0
"['AUS Manchester - Blankets & Throws,AUS Manchester - Home - Cushions,AUS Manchester - Blankets & Throws,AUS Manchester - Blankets & Throws']",1,0,0.0,2020.0
"['AUS Manchester - Home - Cushions,AUS Manchester - Home - Cushions,AUS Furniture - Bedroom - Bedside Tables']",3,0,0.0,2020.0
"['AUS Manchester - Quilt Covers,AUS Dinnerware - Plates & Bowls,AUS Dinnerware - Serving Pieces']",1,0,0.0,2020.0
"['AUS Kids - Toys,AUS Kids - Toys,AUS Manchester - Quilt Covers']",2,0,0.0,2020.0
"['AUS Furniture - Entertainment - TV Units,AUS Furniture - Occasional - Ottomans & Stools,AUS Furniture - Occasional - Console Tables']",1,0,0.0,2020.0
"['AUS Rugs - Rugs,AUS Rugs - Rugs,AUS Furniture - Bedroom - Bedside Tables']",2,0,0.0,2019.0
"['AUS Furniture - Bedroom - Chest of Drawers,AUS Home Décor - Artificial Plants & Flowers']",1,0,0.0,2019.0
"['AUS Dinnerware - Serving Pieces,AUS Manchester - Pillowcases,AUS Furniture - Dining - Dining Chairs,AUS Furniture - Coat Racks'
 'Hall Trees & Umbrella Stands']",1,0,0.0,2019.0
"['AUS Rugs - Rugs,AUS Furniture - Bedroom - Chest of Drawers,AUS S&O - Kitchen - Food Storage and Organisation,AUS Furniture - Armchairs,AUS Furniture - Sofa Beds,AUS Home Décor - Wall Art,AUS Home Décor - Wall Art,AUS Home Décor - Wall Art']",1,0,0.0,2019.0
"['AUS Manchester - Bath - Bath Towels & Bath Mats,AUS Home Décor - Vases,AUS Furniture - Occasional - Console Tables']",1,0,0.0,2019.0
"['AUS Furniture - Occasional - Coffee Tables,AUS Furniture - Dining - Dining Tables,AUS Furniture - Entertainment - TV Units']",1,0,0.0,2019.0
"['AUS Furniture - Outdoor - Sun Lounges & Deck Chairs,AUS Outdoor - Hammocks & Hammock Acc']",1,0,0.0,2019.0
"['AUS Dinnerware - Teacups & Mugs,AUS Dinnerware - Serving Pieces,AUS S&O - Kitchen - Food Storage and Organisation']",1,0,0.0,2020.0
